glottocode,name,level,glot_path,family
zila1239,Zilacayotitlán,dialect,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350/mali1285/zila1239,otom1299
nort3350,North-Central Mephaa,family,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350,otom1299
acat1240,Acatepec,dialect,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350/west2948/acat1239/acat1240,otom1299
acat1239,Acatepec Me'phaa,language,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350/west2948/acat1239,otom1299
plat1255,Platanillo,dialect,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350/west2948/acat1239/plat1255,otom1299
zapo1435,Zapotitlán Tablas,dialect,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350/west2948/acat1239/zapo1435,otom1299
west2948,West-Central Mephaa,family,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350/west2948,otom1299
tlac1237,Tlacoapa Me'phaa,language,otom1299/west2783/tlap1252/subt1249/meph1234/nort3350/west2948/tlac1237,otom1299
subt1250,Subtiaba,language,otom1299/west2783/tlap1252/subt1249/subt1250,otom1299
oyst1235,Oyster Bay-Big River-Little Swanport,language,oyst1235,oyst1235
paez1247,Páez,language,paez1247,paez1247
pani1260,Paniquita,dialect,paez1247/pani1260,paez1247
pita1247,Pitayo,dialect,paez1247/pita1247,paez1247
agob1245,Agöb,dialect,paho1240/agob1244/agob1245,paho1240
ende1235,Ende (Papua New Guinea),dialect,paho1240/agob1244/ende1235,paho1240
kawa1281,Kawam,dialect,paho1240/agob1244/kawa1281,paho1240
agob1244,Agob-Ende-Kawam,language,paho1240/agob1244,paho1240
idii1243,Idi-Taeme,language,paho1240/idii1243,paho1240
nucl1597,Idi,dialect,paho1240/idii1243/nucl1597,paho1240
tame1238,Taeme,dialect,paho1240/idii1243/tame1238,paho1240
paho1240,Pahoturi,family,paho1240,paho1240
achu1247,Achumawi,language,pala1350/achu1247,pala1350
atsu1245,Atsugewi,language,pala1350/atsu1245,pala1350
pala1350,Palaihnihan,family,pala1350,pala1350
alya1239,Alyawarr,language,pama1250/aran1266/aran1267/aran1263/alya1239,pama1250
ayer1246,Ayerrerenge,dialect,pama1250/aran1266/aran1267/aran1263/ande1247/ayer1246,pama1250
ande1247,Andegerebinha,language,pama1250/aran1266/aran1267/aran1263/ande1247,pama1250
east2380,Eastern Anmatyerre,dialect,pama1250/aran1266/aran1267/aran1263/anma1239/east2380,pama1250
anma1239,Anmatyerre,language,pama1250/aran1266/aran1267/aran1263/anma1239,pama1250
west2442,Western Anmatyerre,dialect,pama1250/aran1266/aran1267/aran1263/anma1239/west2442,pama1250
akar1244,Akarre,dialect,pama1250/aran1266/aran1267/aran1263/east2379/akar1244,pama1250
ante1238,Antekerrepenh,dialect,pama1250/aran1266/aran1267/aran1263/east2379/ante1238,pama1250
ikng1238,Ikngerripenhe,dialect,pama1250/aran1266/aran1267/aran1263/east2379/ikng1238,pama1250
east2379,Eastern Arrernte,language,pama1250/aran1266/aran1267/aran1263/east2379,pama1250
mpar1238,Mparntwe Arrernte,dialect,pama1250/aran1266/aran1267/aran1263/east2379/mpar1238,pama1250
aran1263,Aranda,family,pama1250/aran1266/aran1267/aran1263,pama1250
aker1238,Akerre,dialect,pama1250/aran1266/aran1267/aran1263/west2441/aker1238,pama1250
west2441,Western Arrarnta,language,pama1250/aran1266/aran1267/aran1263/west2441,pama1250
kayt1238,Kaytetye,language,pama1250/aran1266/aran1267/kayt1238,pama1250
lowe1436,Lower Southern Aranda,language,pama1250/aran1266/aran1267/lowe1436,pama1250
aran1267,Arandic,family,pama1250/aran1266/aran1267,pama1250
aran1266,Arandic-Thura-Yura,family,pama1250/aran1266,pama1250
core1260,Core Thura Yura,family,pama1250/aran1266/thur1253/core1260,pama1250
adny1235,Adnyamathanha,language,pama1250/aran1266/thur1253/core1260/nort2752/adny1235,pama1250
bang1339,Banggarla,language,pama1250/aran1266/thur1253/core1260/nort2752/bang1339,pama1250
guya1249,Guyani,language,pama1250/aran1266/thur1253/core1260/nort2752/guya1249,pama1250
nort2752,Northern Thura-Yura,family,pama1250/aran1266/thur1253/core1260/nort2752,pama1250
kaur1267,Kaurna,language,pama1250/aran1266/thur1253/core1260/sout2760/kaur1267,pama1250
sout2760,Southern Thura-Yura,family,pama1250/aran1266/thur1253/core1260/sout2760,pama1250
adja1238,Adjabdurah,dialect,pama1250/aran1266/thur1253/core1260/sout2760/naru1238/adja1238,pama1250
naru1238,Narungga,language,pama1250/aran1266/thur1253/core1260/sout2760/naru1238,pama1250
turr1239,Turra,dialect,pama1250/aran1266/thur1253/core1260/sout2760/naru1238/turr1239,pama1250
unun9967,Unclassified Core Thura-Yura,family,pama1250/aran1266/thur1253/core1260/unun9967,pama1250
nauo1235,Nauo,language,pama1250/aran1266/thur1253/core1260/unun9967/nauo1235,pama1250
ngad1257,Ngadjuri,language,pama1250/aran1266/thur1253/core1260/unun9967/ngad1257,pama1250
nugu1241,Nugunu (Australia),language,pama1250/aran1266/thur1253/core1260/unun9967/nugu1241,pama1250
thur1253,Thura-Yura,family,pama1250/aran1266/thur1253,pama1250
wira1265,Wirangu,language,pama1250/aran1266/thur1253/wira1265,pama1250
kara1476,Karadjeri,language,pama1250/dese1234/marr1265/kara1476,pama1250
naja1241,Najanaja,dialect,pama1250/dese1234/marr1265/kara1476/naja1241,pama1250
nang1258,Nangu,dialect,pama1250/dese1234/marr1265/kara1476/nang1258,pama1250
nawu1241,Nawurtu,dialect,pama1250/dese1234/marr1265/kara1476/nawu1241,pama1250
mang1383,Mangala,language,pama1250/dese1234/marr1265/mang1383,pama1250
marr1265,Marrngu,family,pama1250/dese1234/marr1265,pama1250
nyan1301,Nyangumarta,language,pama1250/dese1234/marr1265/nyan1301,pama1250
nort2754,Northern Coastal Nyangumarta,dialect,pama1250/dese1234/marr1265/nyan1301/nort2754,pama1250
sout2763,Southern inland Nyangumarta,dialect,pama1250/dese1234/marr1265/nyan1301/sout2763,pama1250
dese1234,Desert Nyungic,family,pama1250/dese1234,pama1250
ngum1251,Ngumpin-Yapa,family,pama1250/dese1234/ngum1251,pama1250
ngar1289,Yapa,family,pama1250/dese1234/ngum1251/ngar1289,pama1250
cent2015,Central-northern Warlpiri,dialect,pama1250/dese1234/ngum1251/ngar1289/warl1254/cent2015,pama1250
hans1242,Hansen River Warlpiri,dialect,pama1250/dese1234/ngum1251/ngar1289/warl1254/hans1242,pama1250
land1255,Lander River Warlpiri,dialect,pama1250/dese1234/ngum1251/ngar1289/warl1254/land1255,pama1250
warl1254,Warlpiri,language,pama1250/dese1234/ngum1251/ngar1289/warl1254,pama1250
nort2753,North-western Warlpiri,dialect,pama1250/dese1234/ngum1251/ngar1289/warl1254/nort2753,pama1250
sout2761,South-western Warlpiri,dialect,pama1250/dese1234/ngum1251/ngar1289/warl1254/sout2761,pama1250
sout2762,Southern Warlpiri,dialect,pama1250/dese1234/ngum1251/ngar1289/warl1254/sout2762,pama1250
west2437,Western Warlpiri,dialect,pama1250/dese1234/ngum1251/ngar1289/warl1254/west2437,pama1250
warl1255,Warlmanpa,language,pama1250/dese1234/ngum1251/ngar1289/warl1255,pama1250
maln1239,Malngin,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/guri1247/maln1239,pama1250
guri1247,Gurindji,language,pama1250/dese1234/ngum1251/ngum1256/guri1250/guri1247,pama1250
wany1244,Wanyjirra,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/guri1247/wany1244,pama1250
guri1250,Gurindjic,family,pama1250/dese1234/ngum1251/ngum1256/guri1250,pama1250
east2863,Eastern Mudbura,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/mudb1240/east2863,pama1250
kuwi1234,Kuwirrinji,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/mudb1240/kuwi1234,pama1250
mudb1240,Mudburra,language,pama1250/dese1234/ngum1251/ngum1256/guri1250/mudb1240,pama1250
bili1250,Bilinarra,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/ngar1235/bili1250,pama1250
east2376,Eastern Ngarinman,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/ngar1235/east2376,pama1250
ngar1235,Ngarinman,language,pama1250/dese1234/ngum1251/ngum1256/guri1250/ngar1235,pama1250
wurl1241,Wurlayi,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/ngar1235/wurl1241,pama1250
djar1244,Wawarl,dialect,pama1250/dese1234/ngum1251/ngum1256/jaru1256/jaru1254/djar1244,pama1250
jaru1254,Jaru,language,pama1250/dese1234/ngum1251/ngum1256/jaru1256/jaru1254,pama1250
nyin1247,Nyininy,dialect,pama1250/dese1234/ngum1251/ngum1256/jaru1256/jaru1254/nyin1247,pama1250
jaru1256,Jaru-Ngardi,family,pama1250/dese1234/ngum1251/ngum1256/jaru1256,pama1250
ngar1288,Ngardi,language,pama1250/dese1234/ngum1251/ngum1256/jaru1256/ngar1288,pama1250
ngum1256,Ngumpin,family,pama1250/dese1234/ngum1251/ngum1256,pama1250
djuw1238,Djuwarliny,dialect,pama1250/dese1234/ngum1251/ngum1256/walm1241/djuw1238,pama1250
walm1241,Walmajarri,language,pama1250/dese1234/ngum1251/ngum1256/walm1241,pama1250
waru1265,Warumungu,language,pama1250/dese1234/waru1265,pama1250
mart1257,Martuwangkic,family,pama1250/dese1234/wati1241/mart1257,pama1250
kart1247,Kartujarra,dialect,pama1250/dese1234/wati1241/mart1257/warn1245/mart1256/kart1247,pama1250
many1256,Manyjilyjara,dialect,pama1250/dese1234/wati1241/mart1257/warn1245/mart1256/many1256,pama1250
mart1256,Martu Wangka,language,pama1250/dese1234/wati1241/mart1257/warn1245/mart1256,pama1250
pudi1238,Puditara,dialect,pama1250/dese1234/wati1241/mart1257/warn1245/mart1256/pudi1238,pama1250
wang1288,Wangkajunga,dialect,pama1250/dese1234/wati1241/mart1257/warn1245/mart1256/wang1288,pama1250
yulp1238,Yulparitja,dialect,pama1250/dese1234/wati1241/mart1257/warn1245/mart1256/yulp1238,pama1250
warn1245,Warnman-Wangka,family,pama1250/dese1234/wati1241/mart1257/warn1245,pama1250
wanm1242,Wanman,language,pama1250/dese1234/wati1241/mart1257/warn1245/wanm1242,pama1250
yulp1239,Yulparija,language,pama1250/dese1234/wati1241/mart1257/yulp1239,pama1250
wati1241,Wati,family,pama1250/dese1234/wati1241,pama1250
kuka1246,Kukatja,language,pama1250/dese1234/wati1241/pint1254/kuka1246,pama1250
pint1254,Pintupic,family,pama1250/dese1234/wati1241/pint1254,pama1250
nucl1724,Nuclear Pintupic,family,pama1250/dese1234/wati1241/pint1254/nucl1724,pama1250
pint1250,Pintupi-Luritja,language,pama1250/dese1234/wati1241/pint1254/nucl1724/pint1250,pama1250
wang1300,Wangkatja-Tjarra,family,pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300,pama1250
pint1251,Pintiini,language,pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300/pint1251,pama1250
tjar1234,Tjarra,family,pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300/tjar1234,pama1250
ngaa1240,Ngaanyatjarra,language,pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300/tjar1234/ngaa1240,pama1250
pitj1243,Pitjantjatjara,language,pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300/tjar1234/pitj1243,pama1250
yank1247,Yankunytjatjara,language,pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300/tjar1234/yank1247,pama1250
anta1253,Antakarinya,language,pama1250/dese1234/wati1241/unun9966/anta1253,pama1250
koka1244,Kokata,language,pama1250/dese1234/wati1241/unun9966/koka1244,pama1250
unun9966,Unclassified Wati,family,pama1250/dese1234/wati1241/unun9966,pama1250
pini1245,Pini,language,pama1250/dese1234/wati1241/unun9966/pini1245,pama1250
dyir1251,Dyiru,dialect,pama1250/dyir1250/dyir1251,pama1250
girr1240,Girramy,dialect,pama1250/dyir1250/girr1240,pama1250
guln1239,Gulnguy,dialect,pama1250/dyir1250/guln1239,pama1250
mamu1253,Mamu,dialect,pama1250/dyir1250/mamu1253,pama1250
dyir1250,Dyirbal,language,pama1250/dyir1250,pama1250
ngad1260,Ngadjan,dialect,pama1250/dyir1250/ngad1260,pama1250
east2770,East Queensland Border Pama Nyungan,family,pama1250/east2770,pama1250
jand1248,Jandai,dialect,pama1250/east2770/yaga1256/jand1248,pama1250
yaga1256,Yagara-Jandai,language,pama1250/east2770/yaga1256,pama1250
yaga1262,Yagara,dialect,pama1250/east2770/yaga1256/yaga1262,pama1250
guya1250,Guyambal,language,pama1250/east2770/yuga1242/guya1250,pama1250
yuga1242,Yugambalic,family,pama1250/east2770/yuga1242,pama1250
biga1237,Bigambal,language,pama1250/east2770/yuga1242/yuga1243/biga1237,pama1250
yuga1243,Yugambal-Bigambal,family,pama1250/east2770/yuga1242/yuga1243,pama1250
yuga1244,Yugambal,language,pama1250/east2770/yuga1242/yuga1243/yuga1244,pama1250
kalk1246,Kalkutung,language,pama1250/galg1238/kalk1246,pama1250
galg1238,Kalkatungic,family,pama1250/galg1238,pama1250
yala1262,Yalarnnga,language,pama1250/galg1238/yala1262,pama1250
gana1268,Birrdhawal,language,pama1250/gana1279/gana1268,pama1250
gana1278,Ganai,language,pama1250/gana1279/gana1278,pama1250
gana1279,Ganaic,family,pama1250/gana1279,pama1250
guwa1242,Guwa,language,pama1250/grea1282/guwa1245/guwa1241/guwa1242,pama1250
guwa1241,Guwa-Yanda,family,pama1250/grea1282/guwa1245/guwa1241,pama1250
yand1251,Yanda,language,pama1250/grea1282/guwa1245/guwa1241/yand1251,pama1250
biri1256,Biri,language,pama1250/grea1282/guwa1245/mari1445/east2716/biri1256,pama1250
gang1268,Gangulu,language,pama1250/grea1282/guwa1245/mari1445/east2716/gang1268,pama1250
giya1234,Giya,language,pama1250/grea1282/guwa1245/mari1445/east2716/giya1234,pama1250
east2716,Eastern Maric,family,pama1250/grea1282/guwa1245/mari1445/east2716,pama1250
mari1445,Maric,family,pama1250/grea1282/guwa1245/mari1445,pama1250
gudj1237,Gudjal,language,pama1250/grea1282/guwa1245/mari1445/nort2757/gudj1237,pama1250
nort2757,Northern Maric,family,pama1250/grea1282/guwa1245/mari1445/nort2757,pama1250
gugu1253,Gugu Badhun,language,pama1250/grea1282/guwa1245/mari1445/nort2757/waru1263/gugu1253,pama1250
waru1263,Warungu-Gugu Badhun,family,pama1250/grea1282/guwa1245/mari1445/nort2757/waru1263,pama1250
waru1264,Warrongo,language,pama1250/grea1282/guwa1245/mari1445/nort2757/waru1263/waru1264,pama1250
bidy1243,Bidyara,language,pama1250/grea1282/guwa1245/mari1445/sout2765/bidy1245/bidy1243,pama1250
bidy1245,Bidyaric,family,pama1250/grea1282/guwa1245/mari1445/sout2765/bidy1245,pama1250
yand1261,Yandjibara,language,pama1250/grea1282/guwa1245/mari1445/sout2765/bidy1245/yand1261,pama1250
gung1248,Gungabula,language,pama1250/grea1282/guwa1245/mari1445/sout2765/gung1248,pama1250
guwa1243,Guwamu,language,pama1250/grea1282/guwa1245/mari1445/sout2765/guwa1243,pama1250
kung1258,Kunggari,language,pama1250/grea1282/guwa1245/mari1445/sout2765/kung1258,pama1250
mand1417,Mandandanyi,language,pama1250/grea1282/guwa1245/mari1445/sout2765/mand1417,pama1250
guny1241,Gunya,language,pama1250/grea1282/guwa1245/mari1445/sout2765/marg1252/guny1241,pama1250
marg1253,Margany,language,pama1250/grea1282/guwa1245/mari1445/sout2765/marg1252/marg1253,pama1250
marg1252,Margany-Gunya,family,pama1250/grea1282/guwa1245/mari1445/sout2765/marg1252,pama1250
sout2765,Southern Maric,family,pama1250/grea1282/guwa1245/mari1445/sout2765,pama1250
wadj1255,Wadjigu,language,pama1250/grea1282/guwa1245/mari1445/sout2765/wadj1255,pama1250
yira1239,Yirandhali,language,pama1250/grea1282/guwa1245/mari1445/yira1239,pama1250
guwa1245,Guwa-Maric,family,pama1250/grea1282/guwa1245,pama1250
grea1282,Greater Maric,family,pama1250/grea1282,pama1250
bind1234,Bindal-Cunningham,language,pama1250/grea1282/unun9965/bind1237/bind1234,pama1250
bind1235,Bindal-Gorton,language,pama1250/grea1282/unun9965/bind1237/bind1235,pama1250
bind1236,Bindal-Mount Elliot,language,pama1250/grea1282/unun9965/bind1237/bind1236,pama1250
bind1237,Bindalic,family,pama1250/grea1282/unun9965/bind1237,pama1250
unun9965,Unclassified Greater Maric,family,pama1250/grea1282/unun9965,pama1250
kala1378,Kalaw Kawaw,dialect,pama1250/kala1377/kala1378,pama1250
kala1377,Kala Lagaw Ya,language,pama1250/kala1377,pama1250
cent2016,Central Karnic,family,pama1250/karn1253/cent2016,pama1250
karr1236,Karruwali,language,pama1250/karn1253/cent2016/mith1235/karr1236,pama1250
mith1235,Mithaka-Karuwali,family,pama1250/karn1253/cent2016/mith1235,pama1250
mith1236,Mithaka,language,pama1250/karn1253/cent2016/mith1235/mith1236,pama1250
west2438,Western Central Karnic,family,pama1250/karn1253/cent2016/west2438,pama1250
dira1238,Dirari,dialect,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240/dier1241/dira1238,pama1250
diye1234,Diyeri,dialect,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240/dier1241/diye1234,pama1250
dier1241,Dieri,language,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240/dier1241,pama1250
dier1240,Dieric,family,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240,pama1250
kara1508,Karangura,dialect,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240/ngam1265/kara1508,pama1250
ngam1265,Ngamini-Yarluyandi-Karangura,language,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240/ngam1265,pama1250
ngam1284,Ngamini,dialect,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240/ngam1265/ngam1284,pama1250
yarl1238,Yarluyandi,dialect,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240/ngam1265/yarl1238,pama1250
pirl1239,Pirlatapa-Dieric,family,pama1250/karn1253/cent2016/west2438/pirl1239,pama1250
pirl1238,Pirlatapa,language,pama1250/karn1253/cent2016/west2438/pirl1239/pirl1238,pama1250
yand1252,Yandruwandhic,family,pama1250/karn1253/cent2016/west2438/yand1252,pama1250
yand1253,Yandruwandha,language,pama1250/karn1253/cent2016/west2438/yand1252/yand1253,pama1250
nhir1234,Nhirrpi,dialect,pama1250/karn1253/cent2016/west2438/yand1252/yand1253/nhir1234,pama1250
yawa1258,Yawarawarga,language,pama1250/karn1253/cent2016/west2438/yand1252/yawa1258,pama1250
karn1253,Karnic,family,pama1250/karn1253,pama1250
badj1244,Badjiri,dialect,pama1250/karn1253/ngur1261/badj1244,pama1250
bidj1245,Bidjara,dialect,pama1250/karn1253/ngur1261/bidj1245,pama1250
dhir1238,Dhiraila,dialect,pama1250/karn1253/ngur1261/dhir1238,pama1250
gara1262,Garandala,dialect,pama1250/karn1253/ngur1261/gara1262,pama1250
kala1380,Kalali,dialect,pama1250/karn1253/ngur1261/kala1380,pama1250
mamb1292,Mambangura,dialect,pama1250/karn1253/ngur1261/mamb1292,pama1250
ngur1261,Ngura,language,pama1250/karn1253/ngur1261,pama1250
ming1253,Mingbari,dialect,pama1250/karn1253/ngur1261/ming1253,pama1250
ngur1262,Ngurawarla,dialect,pama1250/karn1253/ngur1261/ngur1262,pama1250
punt1240,Punthamara,dialect,pama1250/karn1253/ngur1261/punt1240,pama1250
wong1246,Wangkumara,dialect,pama1250/karn1253/ngur1261/wong1246,pama1250
yaru1254,Yarumarra,dialect,pama1250/karn1253/ngur1261/yaru1254,pama1250
arab1267,Arabana,language,pama1250/karn1253/palk1239/arab1266/arab1267,pama1250
arab1266,Arabana-Wangganguru,family,pama1250/karn1253/palk1239/arab1266,pama1250
wang1290,Wangganguru,language,pama1250/karn1253/palk1239/arab1266/wang1290,pama1250
palk1239,Palku,family,pama1250/karn1253/palk1239,pama1250
pitt1246,Pitta-Pitta,family,pama1250/karn1253/palk1239/pitt1246,pama1250
pitt1247,Pitta Pitta,language,pama1250/karn1253/palk1239/pitt1246/pitt1247,pama1250
wang1289,Wanggamala,language,pama1250/karn1253/palk1239/pitt1246/wang1289,pama1250
kuun1236,Kuungkari of Barcoo River,language,pama1250/karn1253/pirr1239/kuun1236,pama1250
pirr1239,Pirriya-Kungkari,family,pama1250/karn1253/pirr1239,pama1250
pirr1240,Pirriya,language,pama1250/karn1253/pirr1239/pirr1240,pama1250
dyan1250,Dyangadi,language,pama1250/macl1239/dyan1250,pama1250
macl1239,Macleay-New England,family,pama1250/macl1239,pama1250
ngan1296,Nganyaywana,language,pama1250/macl1239/ngan1296,pama1250
pama1250,Pama-Nyungan,family,pama1250,pama1250
ngar1290,Ngarna,family,pama1250/ngar1290,pama1250
sout2766,Southern Ngarna,family,pama1250/ngar1290/sout2766,pama1250
ngar1291,Ngarru,family,pama1250/ngar1290/sout2766/ngar1291,pama1250
waga1260,Wagaya,language,pama1250/ngar1290/sout2766/ngar1291/waga1260,pama1250
yind1248,Yindjilandji,language,pama1250/ngar1290/sout2766/ngar1291/yind1248,pama1250
bula1255,Bularnu,language,pama1250/ngar1290/sout2766/thaw1238/bula1255,pama1250
thaw1238,Thawa,family,pama1250/ngar1290/sout2766/thaw1238,pama1250
warl1256,Warluwara,language,pama1250/ngar1290/sout2766/thaw1238/warl1256,pama1250
yany1243,Yanyuwa,language,pama1250/ngar1290/yany1243,pama1250
nyaw1248,Nyawaygic,family,pama1250/nyaw1248,pama1250
nyaw1247,Nyawaygi,language,pama1250/nyaw1248/nyaw1247,pama1250
wulg1239,Wulguru,language,pama1250/nyaw1248/wulg1239,pama1250
yuru1264,Yuru,language,pama1250/nyaw1248/yuru1264,pama1250
ikar1243,Ikaranggal,language,pama1250/pama1251/alay1234/cent2337/ikar1243,pama1250
cent2337,Central Alaya-Athima,family,pama1250/pama1251/alay1234/cent2337,pama1250
taga1279,Tagalaka,language,pama1250/pama1251/alay1234/cent2337/taga1279,pama1250
